id,date,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,yr_renovated,zipcode,lat,long,sqft_living15,sqft_lot15
1954700695,20140612T000000,2250000.0,5,4.25,4860,9453,1.5,0,1,5,10,3100,1760,1905,0,98112,47.6196,-122.286,3150,8557
3191000240,20140612T000000,400000.0,3,1.75,1590,8219,1.5,0,0,5,6,970,620,1938,0,98034,47.7146,-122.21700000000001,2030,7504
5693500270,20150121T000000,715000.0,4,1.0,2000,4800,2.0,0,0,4,7,2000,0,1911,0,98103,47.6583,-122.351,1260,1452
686500030,20141202T000000,650000.0,6,2.75,3610,10003,1.5,0,0,4,8,3610,0,1966,0,98008,47.6261,-122.125,2560,10004
8731901940,20150304T000000,218000.0,5,1.75,1930,8040,1.0,0,0,4,8,1930,0,1966,0,98023,47.3109,-122.376,2370,8000
2688100071,20150415T000000,500000.0,2,1.0,1280,5400,1.0,0,0,3,7,1280,0,1964,0,98117,47.6949,-122.37100000000001,1540,5670
1494300060,20140611T000000,522000.0,3,1.75,1730,8400,1.0,0,0,4,7,1400,330,1980,0,98052,47.6792,-122.115,1830,8636
8081020370,20140709T000000,1355000.0,4,3.5,3550,11000,1.0,0,2,3,11,2260,1290,1999,0,98006,47.5506,-122.134,4100,10012
1446800511,20141009T000000,249950.0,4,1.0,1330,7980,1.5,0,0,3,6,1330,0,1952,0,98168,47.492,-122.333,1570,8588
6145601000,20140711T000000,429950.0,4,1.0,1760,7216,1.0,0,0,3,7,1090,670,1947,0,98133,47.7041,-122.355,1180,3844
205000520,20141006T000000,737500.0,4,2.5,3200,36276,2.0,0,0,3,9,3200,0,1993,0,98053,47.6304,-121.994,2930,33171
3885805935,20140926T000000,710000.0,4,2.0,1740,9000,1.0,0,0,5,8,1740,0,1958,0,98033,47.6815,-122.198,1850,7700
7852020640,20141020T000000,470000.0,3,2.5,2100,4700,2.0,0,0,3,8,2100,0,1999,0,98065,47.5341,-121.867,2100,4700
4365200860,20140606T000000,385200.0,4,1.0,1550,7740,1.5,0,0,3,6,1550,0,1954,0,98126,47.5222,-122.375,1220,7740
7202340960,20140908T000000,581000.0,3,2.5,2600,4438,2.0,0,0,3,7,2600,0,2004,0,98053,47.6799,-122.03399999999999,2600,4904
259600260,20150122T000000,345000.0,3,1.0,1250,7210,1.0,0,0,4,7,1250,0,1964,0,98008,47.6329,-122.12100000000001,1530,8800
3276930400,20141022T000000,625000.0,4,2.25,2220,36085,2.0,0,0,3,9,2220,0,1989,0,98075,47.5839,-121.991,3000,36906
4045100075,20150325T000000,2400000.0,4,4.25,4890,15188,2.0,0,2,3,11,3090,1800,1999,0,98040,47.5602,-122.227,3470,16201
1421069208,20141223T000000,379000.0,3,3.25,2660,17852,2.5,0,0,3,8,2660,0,2014,0,98010,47.3077,-122.01100000000001,1320,11876
4057300200,20141222T000000,310000.0,3,1.5,1150,3323,2.0,0,0,3,7,1150,0,1988,0,98029,47.5707,-122.01700000000001,1150,2980
1922059135,20150513T000000,250000.0,2,2.0,1130,5500,1.0,0,0,4,6,1130,0,1941,0,98030,47.3839,-122.225,1320,6600
5014600240,20140814T000000,682000.0,5,2.75,2760,5000,2.0,0,0,3,9,2760,0,2005,0,98059,47.538999999999994,-122.18799999999999,2870,5030
6799300270,20140806T000000,310950.0,4,2.5,2030,4997,2.0,0,0,3,8,2030,0,2004,0,98031,47.393,-122.184,2095,5500
726049190,20141002T000000,287500.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
726049190,20150218T000000,431000.0,3,1.0,1810,7200,1.0,0,0,4,7,1130,680,1954,0,98133,47.7493,-122.351,1810,8100
4006000251,20140822T000000,226000.0,3,1.0,970,5000,1.0,0,0,3,6,970,0,1968,0,98118,47.5282,-122.279,1290,5875
1610000016,20140911T000000,175000.0,4,1.0,1300,6030,1.5,0,0,3,6,1300,0,1947,0,98168,47.4778,-122.286,1240,6900
2061100570,20150210T000000,595000.0,3,1.75,1910,5753,1.0,0,3,3,8,1110,800,1941,0,98115,47.6898,-122.32700000000001,1630,5580
8856890200,20140626T000000,350000.0,3,2.25,1780,16290,2.0,0,0,4,8,1780,0,1987,0,98058,47.4622,-122.12700000000001,1780,8810
8731951670,20140606T000000,270000.0,4,2.25,1900,8600,1.0,0,0,4,8,1900,0,1975,0,98023,47.3102,-122.381,2120,8000
5066400483,20141120T000000,249900.0,3,1.75,1380,14000,1.0,0,0,4,5,1380,0,1939,1957,98001,47.294,-122.281,1490,18503
4167300310,20150317T000000,324500.0,3,1.75,1920,11340,1.0,0,0,4,7,1230,690,1977,0,98023,47.3272,-122.36200000000001,1980,9638
8682262400,20150513T000000,419950.0,2,1.75,1350,4003,1.0,0,0,3,8,1350,0,2004,0,98053,47.7176,-122.03299999999999,1350,4479
6777800160,20140728T000000,285000.0,4,1.75,2510,7440,1.0,0,2,4,8,1290,1220,1962,0,98032,47.3748,-122.27600000000001,1790,8000
2843200070,20141215T000000,282000.0,4,1.75,1660,10725,1.0,0,0,3,7,960,700,1956,0,98168,47.5033,-122.3,1340,9023
1081300200,20140509T000000,352000.0,3,2.25,1640,11050,1.0,0,0,4,8,1640,0,1972,0,98059,47.4723,-122.12100000000001,1870,11050
8818900060,20141125T000000,664000.0,4,2.0,1530,4080,1.5,0,0,4,7,1530,0,1912,0,98105,47.6645,-122.325,1860,4080
3395050060,20140722T000000,628000.0,3,1.75,4000,11894,1.0,0,0,3,9,2190,1810,1987,0,98011,47.7738,-122.20299999999999,2530,8650
7197350070,20150304T000000,512000.0,3,1.75,1610,12555,1.0,0,0,3,7,1080,530,1977,0,98052,47.6618,-122.13600000000001,1780,10374
9510900270,20141211T000000,254000.0,3,2.0,2070,9000,1.0,0,0,4,7,1450,620,1969,0,98023,47.3085,-122.376,1630,7885
2322069114,20141010T000000,287653.0,3,1.0,1050,16050,1.0,0,0,4,7,1050,0,1960,1981,98038,47.3841,-122.006,1610,27600
5637500070,20140731T000000,438000.0,3,2.5,1520,1304,2.0,0,0,3,8,1180,340,2006,0,98136,47.5446,-122.385,1270,1718
4164100160,20140716T000000,450000.0,4,1.75,2390,23899,1.0,0,0,3,7,1750,640,1949,0,98028,47.7557,-122.23700000000001,1840,33900
4136890260,20140627T000000,327000.0,5,2.75,2400,8050,2.0,0,0,3,8,2400,0,1998,0,98092,47.2635,-122.209,2400,8050
3056800160,20140812T000000,370500.0,4,2.5,1790,6120,2.0,0,0,3,7,1790,0,2005,0,98059,47.4829,-122.12799999999999,1950,5660
623069068,20140627T000000,425000.0,3,1.0,1520,213444,1.5,0,3,5,8,1520,0,1988,0,98027,47.5081,-122.09299999999999,2640,213444
1865820370,20141113T000000,166600.0,3,1.75,1150,8690,1.0,0,0,4,7,1150,0,1977,0,98042,47.3729,-122.115,1330,7040
1937300270,20150303T000000,910000.0,3,3.5,2480,3200,2.0,0,0,3,10,2480,0,2010,0,98144,47.5951,-122.307,1980,3200
4137050060,20141104T000000,280000.0,4,2.5,2050,7416,2.0,0,0,3,8,2050,0,1990,0,98092,47.2658,-122.219,2050,7920
2310000240,20150313T000000,275000.0,3,2.25,1420,8549,2.0,0,0,4,7,1420,0,1989,0,98038,47.3576,-122.039,1560,7471
3327020400,20150423T000000,289999.0,5,2.5,2180,8240,1.0,0,0,4,8,1220,960,1977,0,98092,47.3122,-122.191,2050,7590
6665800060,20150305T000000,795000.0,3,2.0,2920,13650,1.0,0,2,5,8,1460,1460,1975,0,98033,47.6652,-122.18799999999999,2920,10988
7504110030,20150211T000000,785000.0,4,2.5,3300,10514,2.0,0,0,3,10,3300,0,1984,0,98074,47.6323,-122.036,2820,11462
7805450810,20140530T000000,860000.0,3,2.25,3060,12095,2.0,0,0,3,10,3060,0,1983,0,98006,47.5611,-122.10600000000001,3060,11455
6306400140,20140612T000000,1095000.0,0,0.0,3064,4764,3.5,0,2,3,7,3064,0,1990,0,98102,47.6362,-122.322,2360,4000
9536602080,20141219T000000,229000.0,3,1.0,1020,8100,1.0,0,0,3,7,1020,0,1954,0,98198,47.3586,-122.314,1020,8100
5101405335,20140826T000000,414900.0,3,1.5,1260,9570,1.0,0,0,3,7,870,390,1941,0,98115,47.7004,-122.305,1620,7000
2349300060,20150212T000000,200000.0,4,2.0,1920,4822,1.0,0,0,2,6,920,1000,1914,0,98136,47.5507,-122.381,1120,4822
7749500370,20141021T000000,225000.0,4,2.25,1800,9350,1.0,0,0,3,8,1800,0,1969,0,98092,47.2959,-122.191,2060,8800
2436701200,20140912T000000,720000.0,3,1.75,2040,4000,2.0,0,0,5,7,1360,680,1924,0,98105,47.6675,-122.289,1610,4000
3323500030,20140604T000000,1270000.0,5,2.5,3200,17204,1.0,0,0,3,7,2160,1040,1952,0,98004,47.6209,-122.22200000000001,4090,15732
510002519,20140715T000000,466000.0,2,1.5,1140,1058,3.0,0,0,3,7,1140,0,2005,0,98103,47.6608,-122.333,1170,1116
1387300070,20140825T000000,374000.0,3,1.5,1330,10640,1.0,0,0,3,7,1330,0,1976,0,98011,47.7364,-122.193,1460,8520
1962200435,20141110T000000,1010000.0,4,1.0,1820,5400,1.5,0,0,3,8,1820,0,1923,2014,98102,47.6476,-122.318,1820,5400
8562890700,20140530T000000,395000.0,4,2.5,2910,5000,2.0,0,0,3,8,2910,0,2002,0,98042,47.3782,-122.12700000000001,2740,5045
3298700946,20140725T000000,340000.0,2,1.0,1090,6771,1.0,0,0,3,6,1090,0,1954,0,98106,47.5185,-122.352,1200,4992
880000189,20140811T000000,209000.0,3,2.0,1230,1340,2.0,0,0,3,7,1020,210,2003,0,98106,47.526,-122.361,1260,1312
643500030,20141114T000000,431650.0,5,2.5,1710,7700,1.5,0,0,3,7,1710,0,1962,0,98007,47.5922,-122.146,1530,7700
3275780030,20150311T000000,730000.0,4,2.25,2190,9009,2.0,0,0,4,8,1840,350,1977,0,98033,47.6916,-122.18799999999999,2190,10251
2296500136,20140509T000000,839900.0,4,3.5,3810,13592,1.0,0,1,3,9,2560,1250,2013,0,98056,47.5134,-122.2,3230,9311
3278600710,20140714T000000,200000.0,1,1.5,1010,1157,2.0,0,0,3,8,950,60,2007,0,98126,47.5492,-122.37200000000001,1360,1688
2460700260,20150218T000000,300000.0,3,2.0,1480,6698,1.0,0,0,4,7,1080,400,1979,0,98058,47.4614,-122.16799999999999,1850,7348
3188100400,20140603T000000,530000.0,3,1.75,1250,6041,1.5,0,0,5,7,1250,0,1942,0,98115,47.69,-122.304,1180,6042
9406520830,20150326T000000,314950.0,3,2.25,1654,8479,2.0,0,0,3,7,1654,0,1995,0,98038,47.3627,-122.037,1654,8479
3224800075,20141124T000000,234000.0,3,1.75,1420,8738,1.0,0,0,4,7,1420,0,1966,0,98002,47.3113,-122.20700000000001,1660,8738
7526800200,20141010T000000,615000.0,4,2.25,2500,10062,1.0,0,0,3,8,1600,900,1975,0,98052,47.638999999999996,-122.1,2500,9750
3329530200,20140910T000000,205000.0,3,2.0,1410,8384,1.0,0,0,3,7,1410,0,1985,0,98001,47.3315,-122.26299999999999,1410,9205
2115200125,20140919T000000,384000.0,4,1.75,2100,7135,1.0,0,0,4,7,1050,1050,1955,0,98106,47.5353,-122.34899999999999,1730,4000
739980260,20141210T000000,324000.0,3,2.5,1920,5322,2.0,0,0,3,8,1920,0,1999,0,98031,47.4095,-122.195,1920,5000
1431700370,20140519T000000,290000.0,5,1.5,2120,7700,1.5,0,0,5,7,2120,0,1962,0,98058,47.4599,-122.17200000000001,1730,7700
4325000125,20150318T000000,255000.0,3,1.5,1340,8450,1.0,0,0,4,7,1340,0,1958,0,98188,47.4405,-122.28,1340,8920
3456000160,20140623T000000,800000.0,3,2.25,2380,11824,1.0,0,0,4,9,1450,930,1972,0,98040,47.5371,-122.21799999999999,2750,11491
9297301580,20140516T000000,451000.0,3,1.75,1560,4049,1.5,0,2,3,7,1000,560,1926,0,98126,47.5666,-122.375,1430,3738
2465400036,20141203T000000,990000.0,4,2.5,2780,10480,1.0,0,3,3,7,1390,1390,1967,0,98033,47.6597,-122.204,2860,10506
8730000270,20150514T000000,359000.0,2,2.75,1370,1140,2.0,0,0,3,8,1080,290,2009,0,98133,47.7052,-122.34299999999999,1370,1090
3395070640,20140902T000000,300000.0,3,2.5,1320,2614,2.0,0,0,3,7,1320,0,2005,0,98118,47.5355,-122.28299999999999,1320,2533
6151800624,20150408T000000,288349.0,3,1.0,1250,18616,1.0,0,0,4,6,1250,0,1972,0,98010,47.3414,-122.04700000000001,1920,15654
2301400640,20140717T000000,891000.0,4,2.0,2330,5000,1.5,0,0,5,7,1720,610,1925,0,98117,47.6804,-122.35799999999999,2090,5000
4441300240,20150331T000000,1200000.0,3,2.0,3660,22410,1.0,0,3,4,9,1830,1830,1947,0,98117,47.6972,-122.4,2680,8250
7714000070,20150205T000000,378000.0,4,2.5,2790,4650,2.0,0,0,3,8,2790,0,2004,0,98038,47.3556,-122.02600000000001,2820,4650
2768301715,20150311T000000,565000.0,4,3.0,2020,4300,1.5,0,0,3,6,2020,0,1900,0,98107,47.6653,-122.37200000000001,1290,3440
65000400,20141022T000000,570000.0,4,3.0,1490,6766,1.5,0,1,5,7,1490,0,1915,0,98136,47.5446,-122.382,1990,6526
4167300030,20150209T000000,260000.0,4,1.75,1810,7480,1.0,0,0,3,7,1230,580,1977,0,98023,47.3275,-122.361,1870,9594
2925059135,20150408T000000,1321500.0,3,3.0,2230,12968,2.0,0,0,3,9,2230,0,1990,0,98004,47.6271,-122.197,2260,10160
3812400070,20150506T000000,435000.0,5,1.0,1410,6750,1.5,0,0,3,6,1410,0,1929,0,98118,47.5453,-122.27799999999999,1360,6750
9455200445,20150325T000000,601000.0,3,1.75,1330,6743,1.0,0,0,3,8,1330,0,1958,2002,98125,47.7012,-122.286,2600,7350
7517500611,20140521T000000,720000.0,3,2.5,2020,1159,3.0,0,3,3,8,2020,0,2000,0,98103,47.6617,-122.35600000000001,1920,3600
510002065,20150323T000000,700000.0,4,1.0,1980,4560,1.5,0,0,3,7,1980,0,1920,0,98103,47.6606,-122.331,1810,3245
6852700478,20140916T000000,425000.0,2,1.0,970,2970,1.0,0,0,3,7,970,0,1910,0,98102,47.6233,-122.319,1670,3000
1842000140,20140730T000000,335000.0,3,1.75,1570,7500,1.0,0,1,3,7,1300,270,1953,0,98146,47.4999,-122.368,1590,7660
5462100240,20140625T000000,196500.0,3,1.0,1320,9000,1.0,0,0,3,7,1320,0,1966,0,98001,47.3461,-122.272,1320,9800
8651520510,20140515T000000,582800.0,4,2.75,2550,7636,1.0,0,0,3,8,1440,1110,1986,0,98074,47.6471,-122.06,2290,8223
7555210340,20140825T000000,752500.0,4,2.25,2360,8616,2.0,0,0,4,8,2360,0,1974,0,98033,47.6495,-122.198,2360,9337
1455100116,20150202T000000,397500.0,3,1.25,1510,13737,1.0,0,3,4,6,810,700,1961,0,98125,47.7289,-122.28299999999999,2560,10202
1778350070,20140509T000000,765000.0,4,2.75,2790,10819,2.0,0,0,3,10,2790,0,1996,0,98027,47.5515,-122.08,3080,12603
3205200640,20150330T000000,427200.0,3,1.0,1030,8400,1.0,0,0,4,7,1030,0,1963,0,98056,47.5364,-122.17299999999999,1270,8400
1777500160,20150425T000000,718000.0,5,3.0,3070,9804,1.0,0,0,4,9,1740,1330,1968,0,98006,47.5702,-122.12799999999999,2550,9689
1862400132,20140916T000000,379000.0,2,1.0,930,5400,1.0,0,0,3,7,930,0,1952,0,98117,47.6971,-122.37200000000001,1050,5400
6380500135,20140527T000000,326100.0,2,1.0,880,7683,1.0,0,0,3,6,880,0,1942,0,98177,47.7145,-122.361,1370,7695
2695600505,20150413T000000,399000.0,4,1.0,1500,6388,1.5,0,0,4,7,1500,0,1951,0,98126,47.5303,-122.37799999999999,980,5366
3904910320,20150225T000000,484950.0,3,2.25,1670,5004,2.0,0,0,3,8,1670,0,1987,0,98029,47.5688,-122.01700000000001,1850,5276
